[Name]
Heat Transfer

[Data]
"Accumulated Timestep","RMS H-Energy"
1237,8.99897168e-06
1238,8.93614924e-06
1239,8.87664646e-06
1240,8.82004315e-06
1241,8.76632748e-06
1242,8.71552948e-06
1243,8.66752816e-06
1244,8.62183515e-06
1245,8.57802297e-06
1246,8.53687652e-06
1247,8.49910339e-06
1248,8.46412058e-06
1249,8.43150701e-06
1250,8.40175016e-06
1251,8.37492189e-06
1252,8.35037736e-06
1253,8.32734258e-06
1254,8.30535737e-06
1255,8.28422435e-06
1256,8.26388714e-06
1257,8.24388280e-06
1258,8.22537550e-06
1259,8.20875266e-06
1260,8.19283559e-06
1261,8.17712953e-06
1262,8.16205102e-06
1263,8.14817395e-06
1264,8.13534280e-06
1265,8.12200597e-06
1266,8.10902748e-06
1267,8.09671837e-06
1268,8.08582354e-06
1269,8.07671313e-06
1270,8.06944172e-06
1271,8.06168373e-06
1272,8.05487161e-06
1273,8.04997580e-06
1274,8.04650335e-06
1275,8.04407136e-06
1276,8.04180854e-06
1277,8.03989860e-06
1278,8.03854800e-06
1279,8.03807234e-06
1280,8.03829880e-06
1281,8.03686271e-06
1282,8.03772309e-06
1283,8.03981857e-06
1284,8.04226693e-06
1285,8.04509182e-06
1286,8.04767842e-06
1287,8.05032960e-06
1288,8.05260515e-06
1289,8.05565287e-06
1290,8.06033768e-06
1291,8.06421940e-06
1292,8.06893331e-06
1293,8.07094148e-06
1294,8.07514789e-06
1295,8.08023651e-06
1296,8.08533878e-06
1297,8.09143330e-06
1298,8.09710491e-06
1299,8.10310212e-06
1300,8.10955589e-06
1301,8.11690825e-06
1302,8.12393409e-06
1303,8.13049337e-06
1304,8.13931547e-06
1305,8.14938903e-06
1306,8.15875501e-06
1307,8.16899410e-06
1308,8.17789441e-06
1309,8.18950139e-06
1310,8.20135847e-06
1311,8.21460162e-06
1312,8.22830862e-06
1313,8.24315430e-06
1314,8.25772986e-06
1315,8.27218992e-06
1316,8.29012151e-06
1317,8.30641420e-06
1318,8.31223588e-06
1319,8.31729085e-06
1320,8.32241494e-06
1321,8.32753267e-06
1322,8.33263221e-06
1323,8.33719423e-06
1324,8.34118964e-06
1325,8.34217190e-06
1326,8.34385446e-06
1327,8.34726961e-06
1328,8.34886760e-06
1329,8.34822549e-06
1330,8.34618277e-06
1331,8.34321781e-06
1332,8.33747617e-06
1333,8.33099966e-06
1334,8.32610840e-06
1335,8.32266687e-06
1336,8.31775014e-06
1337,8.31366833e-06
1338,8.30941462e-06
1339,8.30517274e-06
1340,8.30201316e-06
1341,8.29796318e-06
1342,8.29314467e-06
1343,8.28817429e-06
1344,8.28272277e-06
1345,8.27928761e-06
1346,8.27448912e-06
1347,8.26892483e-06
1348,8.26347696e-06
1349,8.25841289e-06
1350,8.25367442e-06
1351,8.24898871e-06
1352,8.24431299e-06
1353,8.23898426e-06
1354,8.23347455e-06
1355,8.22708444e-06
1356,8.22085985e-06
1357,8.21614594e-06
1358,8.21120193e-06
1359,8.20235073e-06
1360,8.19664547e-06
1361,8.18930857e-06
1362,8.18222998e-06
1363,8.17701221e-06
1364,8.16669399e-06
1365,8.15998374e-06
1366,8.15354724e-06
1367,8.14273881e-06
1368,8.13012866e-06
1369,8.11788868e-06
1370,8.10581969e-06
1371,8.09502035e-06
1372,8.08472214e-06
1373,8.07361994e-06
1374,8.05900436e-06
1375,8.04236242e-06
1376,8.02639443e-06
1377,8.01280203e-06
1378,8.00009366e-06
1379,7.98733436e-06
1380,7.97481061e-06
1381,7.96274344e-06
1382,7.95101914e-06
1383,7.93962954e-06
1384,7.92866103e-06
1385,7.91795628e-06
1386,7.90695049e-06
1387,7.89631304e-06
1388,7.88636589e-06
1389,7.87669796e-06
1390,7.86789224e-06
1391,7.85985594e-06
1392,7.85175234e-06
1393,7.84381245e-06
1394,7.83600535e-06
1395,7.82838288e-06
1396,7.82034385e-06
1397,7.81286417e-06
1398,7.80586379e-06
1399,7.79904894e-06
1400,7.79281800e-06
1401,7.78703088e-06
1402,7.78158301e-06
1403,7.77656078e-06
1404,7.77140485e-06
1405,7.76682737e-06
1406,7.76278921e-06
1407,7.75910758e-06
1408,7.75537228e-06
1409,7.75217177e-06
1410,7.74948057e-06
1411,7.74719047e-06
1412,7.74451655e-06
1413,7.74246837e-06
1414,7.74014734e-06
1415,7.73798547e-06
1416,7.73612192e-06
1417,7.73439115e-06
1418,7.73247029e-06
1419,7.72979274e-06
1420,7.72721251e-06
1421,7.72530802e-06
1422,7.72273052e-06
1423,7.71947907e-06
1424,7.71626674e-06
1425,7.71361010e-06
1426,7.71150826e-06
1427,7.71015584e-06
1428,7.70928909e-06
1429,7.70881252e-06
1430,7.70911083e-06
1431,7.71093528e-06
1432,7.71329633e-06
1433,7.71483519e-06
1434,7.71764371e-06
1435,7.72124531e-06
1436,7.72588101e-06
1437,7.73118518e-06
1438,7.73637294e-06
1439,7.74114051e-06
1440,7.74693035e-06
1441,7.75375429e-06
1442,7.75975332e-06
1443,7.76593788e-06
1444,7.77250261e-06
1445,7.77759215e-06
1446,7.78247249e-06
1447,7.78894082e-06
1448,7.79625952e-06
1449,7.80327809e-06
1450,7.80987648e-06
1451,7.81624112e-06
1452,7.82416100e-06
1453,7.83215819e-06
1454,7.84090116e-06
1455,7.84974327e-06
1456,7.85887369e-06
1457,7.86847704e-06
1458,7.87860336e-06
1459,7.88899342e-06
1460,7.90000922e-06
1461,7.91182720e-06
1462,7.92355877e-06
1463,7.93520667e-06
1464,7.94580774e-06
1465,7.95704545e-06
1466,7.96821769e-06
1467,7.97838129e-06
1468,7.98288056e-06
1469,7.98725796e-06
1470,7.99194004e-06
1471,7.99659392e-06
1472,8.00170346e-06
1473,8.00654925e-06
1474,8.01166061e-06
1475,8.01565511e-06
1476,8.01767965e-06
1477,8.01899205e-06
1478,8.02014893e-06
1479,8.02077830e-06
1480,8.02042632e-06
1481,8.01818805e-06
1482,8.01554506e-06
1483,8.01376882e-06
1484,8.01099941e-06
1485,8.00631005e-06
1486,8.00216185e-06
1487,7.99795635e-06
1488,7.99360350e-06
1489,7.98901874e-06
1490,7.98543351e-06
1491,7.98057772e-06
1492,7.97447592e-06
1493,7.96844688e-06
1494,7.96405948e-06
1495,7.96075437e-06
1496,7.95614324e-06
1497,7.94876632e-06
1498,7.93820709e-06
1499,7.93168147e-06
1500,7.92588435e-06
1501,7.92056471e-06
1502,7.91577531e-06
1503,7.91148614e-06
1504,7.90711056e-06
1505,7.90441209e-06
1506,7.90348167e-06
1507,7.90391277e-06
1508,7.90738522e-06
1509,7.91261027e-06
1510,7.92576884e-06
1511,7.95778851e-06
1512,8.02879822e-06
1513,8.12822964e-06
1514,8.24477138e-06
1515,8.37158314e-06
1516,8.50492233e-06
1517,8.63670266e-06
1518,8.77809543e-06
1519,8.93090237e-06
1520,9.07193407e-06
1521,9.18653586e-06
1522,9.27012024e-06
1523,9.32177227e-06
1524,9.34345644e-06
1525,9.34024592e-06
1526,9.31794602e-06
1527,9.28356076e-06
1528,9.24146570e-06
1529,9.19321610e-06
1530,9.13703389e-06
1531,9.07234426e-06
1532,9.00577470e-06
1533,8.94095137e-06
1534,8.87614715e-06
1535,8.81136748e-06
1536,8.74630496e-06
1537,8.68247480e-06
1538,8.62242905e-06
1539,8.56592669e-06
1540,8.51343248e-06
1541,8.46559578e-06
1542,8.42299960e-06
1543,8.38403412e-06
1544,8.34929233e-06
1545,8.32242677e-06
1546,8.30987392e-06
1547,8.30952013e-06
1548,8.29362125e-06
1549,8.30732097e-06
1550,8.33184367e-06
1551,8.33384547e-06
1552,8.32141632e-06
1553,8.30617046e-06
1554,8.29064265e-06
1555,8.24363178e-06
1556,8.18517219e-06
1557,8.13355655e-06
1558,8.09366156e-06
1559,8.06489516e-06
1560,8.04602951e-06
1561,8.03648618e-06
1562,8.03480998e-06
1563,8.03662078e-06
1564,8.02563500e-06
1565,8.00872385e-06
1566,7.99216104e-06
1567,7.97823941e-06
1568,7.96842323e-06
1569,7.96321638e-06
1570,7.96350650e-06
1571,7.96962559e-06
1572,7.97793018e-06
1573,7.95793949e-06
1574,7.93424351e-06
1575,7.91208367e-06
1576,7.89523347e-06
1577,7.88339548e-06
1578,7.87590488e-06
1579,7.87168938e-06
1580,7.86975124e-06
1581,7.86195142e-06
1582,7.83702853e-06
1583,7.81994640e-06
1584,7.80821574e-06
1585,7.80079063e-06
1586,7.79472248e-06
1587,7.79852689e-06
1588,7.81626113e-06
1589,7.83992255e-06
1590,7.84587610e-06
1591,7.85538487e-06
1592,7.86645523e-06
1593,7.88224406e-06
1594,7.89884416e-06
1595,7.92082392e-06
1596,7.93553954e-06
1597,7.93771687e-06
1598,7.93242725e-06
1599,7.92258561e-06
1600,7.82796360e-06
1601,7.77466175e-06
1602,7.76362594e-06
1603,7.74715409e-06
1604,7.70500628e-06
1605,7.67309848e-06
1606,7.65058758e-06
1607,7.63333628e-06
1608,7.61868978e-06
1609,7.60564535e-06
1610,7.59498653e-06
1611,7.58448505e-06
1612,7.57423732e-06
1613,7.57056250e-06
1614,7.57419730e-06
1615,7.57848329e-06
1616,7.57988710e-06
1617,7.57709040e-06
1618,7.57263660e-06
1619,7.56611007e-06
1620,7.55666315e-06
1621,7.55095607e-06
1622,7.54323810e-06
1623,7.52756432e-06
1624,7.50830031e-06
1625,7.48763250e-06
1626,7.47027025e-06
1627,7.45557509e-06
1628,7.44336785e-06
1629,7.43320879e-06
1630,7.42470502e-06
1631,7.41731355e-06
1632,7.41060376e-06
1633,7.40447194e-06
1634,7.39878442e-06
1635,7.39348252e-06
1636,7.38846256e-06
1637,7.38366680e-06
1638,7.37921755e-06
1639,7.37524670e-06
1640,7.37155733e-06
1641,7.36811171e-06
1642,7.36491438e-06
1643,7.36197444e-06
1644,7.35925460e-06
1645,7.35655340e-06
1646,7.35429512e-06
1647,7.35229423e-06
1648,7.35029698e-06
1649,7.34848527e-06
1650,7.34673358e-06
1651,7.34513060e-06
1652,7.34360583e-06
1653,7.34214655e-06
1654,7.34092009e-06
1655,7.33993375e-06
1656,7.33907200e-06
1657,7.33826528e-06
1658,7.33726756e-06
1659,7.33608886e-06
1660,7.33505840e-06
1661,7.33421257e-06
1662,7.33356637e-06
1663,7.33325669e-06
1664,7.33319348e-06
1665,7.33321212e-06
1666,7.33330808e-06
1667,7.33285606e-06
1668,7.33309389e-06
1669,7.33322713e-06
1670,7.33371644e-06
1671,7.33453635e-06
1672,7.33546540e-06
1673,7.33642264e-06
1674,7.33761181e-06
1675,7.33898787e-06
1676,7.34049081e-06
1677,7.34207106e-06
1678,7.34395599e-06
1679,7.34589321e-06
1680,7.34787545e-06
1681,7.35032017e-06
1682,7.35264621e-06
1683,7.35466256e-06
1684,7.35726144e-06
1685,7.35985395e-06
1686,7.36276206e-06
1687,7.36613447e-06
1688,7.36967468e-06
1689,7.37357095e-06
1690,7.37729306e-06
1691,7.38116887e-06
1692,7.38522613e-06
1693,7.38949711e-06
1694,7.39395864e-06
1695,7.39887810e-06
1696,7.40376845e-06
1697,7.40879523e-06
1698,7.41396934e-06
1699,7.41850590e-06
1700,7.42372595e-06
1701,7.42935526e-06
1702,7.43538794e-06
1703,7.44199042e-06
1704,7.44916406e-06
1705,7.45640273e-06
1706,7.46385922e-06
1707,7.47128979e-06
1708,7.47884360e-06
1709,7.48622324e-06
1710,7.49375840e-06
1711,7.50167101e-06
1712,7.50968684e-06
1713,7.51418747e-06
1714,7.51591369e-06
1715,7.51727430e-06
1716,7.51897505e-06
1717,7.52031383e-06
1718,7.52152346e-06
1719,7.52268534e-06
1720,7.52248934e-06
1721,7.52233018e-06
1722,7.52231517e-06
1723,7.52218330e-06
1724,7.52106371e-06
1725,7.52083315e-06
1726,7.52007418e-06
1727,7.51888592e-06
1728,7.51790503e-06
1729,7.51483049e-06
1730,7.51083553e-06
1731,7.50748723e-06
1732,7.50545587e-06
1733,7.50360277e-06
1734,7.50132358e-06
1735,7.49921492e-06
1736,7.49716719e-06
1737,7.49479341e-06
1738,7.49236733e-06
1739,7.48987441e-06
1740,7.48698540e-06
1741,7.48375487e-06
1742,7.48030016e-06
1743,7.47770719e-06
1744,7.47336117e-06
1745,7.46898877e-06
1746,7.46366823e-06
1747,7.45931538e-06
1748,7.45569059e-06
1749,7.45147508e-06
1750,7.44850831e-06
1751,7.44575345e-06
1752,7.44298450e-06
1753,7.44030967e-06
1754,7.43772307e-06
1755,7.43529927e-06
1756,7.43313331e-06
1757,7.43115288e-06
1758,7.42957218e-06
1759,7.42806787e-06
1760,7.42639986e-06
1761,7.42457314e-06
1762,7.42316979e-06
1763,7.42191287e-06
1764,7.42079646e-06
1765,7.41981785e-06
1766,7.41916210e-06
1767,7.41957138e-06
1768,7.42186648e-06
1769,7.42695011e-06
1770,7.43666169e-06
1771,7.45591433e-06
1772,7.50919799e-06
1773,7.54258144e-06
1774,7.55808423e-06
1775,7.57777025e-06
1776,7.61921683e-06
1777,7.71568830e-06
1778,7.90606737e-06
1779,8.07505512e-06
1780,8.20305195e-06
1781,8.33958438e-06
1782,8.48918262e-06
1783,8.42831469e-06
1784,8.30548106e-06
1785,8.22585025e-06
1786,8.14646046e-06
1787,8.06264961e-06
1788,7.98562360e-06
1789,7.91925595e-06
1790,7.86273904e-06
1791,7.81450217e-06
1792,7.77336027e-06
1793,7.73801639e-06
1794,7.70729821e-06
1795,7.68008977e-06
1796,7.65615277e-06
1797,7.63505977e-06
1798,7.61597266e-06
1799,7.59835530e-06
1800,7.58202850e-06
1801,7.56655572e-06
1802,7.55189512e-06
1803,7.53707172e-06
1804,7.52173128e-06
1805,7.50719073e-06
1806,7.49330320e-06
1807,7.47849435e-06
1808,7.46237947e-06
1809,7.44636918e-06
1810,7.43127293e-06
1811,7.41738222e-06
1812,7.40463975e-06
1813,7.39306142e-06
1814,7.38238577e-06
1815,7.37259916e-06
1816,7.36351058e-06
1817,7.35498497e-06
1818,7.34698460e-06
1819,7.33948036e-06
1820,7.33220986e-06
1821,7.32544140e-06
1822,7.31904720e-06
1823,7.31297996e-06
1824,7.30718602e-06
1825,7.30165448e-06
1826,7.29638214e-06
1827,7.29136491e-06
1828,7.28659961e-06
1829,7.28207669e-06
1830,7.27772021e-06
1831,7.27357110e-06
1832,7.26958342e-06
1833,7.26577991e-06
1834,7.26214375e-06
1835,7.25848986e-06
1836,7.25509517e-06
1837,7.25190193e-06
1838,7.24881193e-06
1839,7.24587062e-06
1840,7.24304437e-06
1841,7.24032498e-06
1842,7.23771382e-06
1843,7.23523362e-06
1844,7.23284893e-06
1845,7.23056655e-06
1846,7.22837922e-06
1847,7.22626828e-06
1848,7.22423874e-06
1849,7.22229424e-06
1850,7.22041977e-06
1851,7.21861170e-06
1852,7.21687366e-06
1853,7.21519700e-06
1854,7.21359538e-06
1855,7.21205060e-06
1856,7.21056722e-06
1857,7.20911385e-06
1858,7.20770777e-06
1859,7.20633398e-06
1860,7.20499293e-06
1861,7.20367780e-06
1862,7.20239314e-06
1863,7.20114667e-06
1864,7.19995569e-06
1865,7.19884838e-06
1866,7.19780473e-06
1867,7.19679474e-06
1868,7.19576292e-06
1869,7.19471291e-06
1870,7.19369882e-06
1871,7.19269792e-06
1872,7.19171749e-06
1873,7.19075842e-06
1874,7.18982028e-06
1875,7.18891079e-06
1876,7.18802630e-06
1877,7.18717183e-06
1878,7.18634647e-06
1879,7.18497586e-06
1880,7.18360070e-06
1881,7.18243609e-06
1882,7.18138699e-06
1883,7.18041110e-06
1884,7.17949069e-06
1885,7.17860394e-06
1886,7.17775310e-06
1887,7.17692274e-06
1888,7.17610783e-06
1889,7.17530793e-06
1890,7.17452622e-06
1891,7.17375679e-06
1892,7.17299326e-06
1893,7.17223520e-06
1894,7.17149169e-06
1895,7.17075318e-06
1896,7.17002058e-06
1897,7.16928980e-06
1898,7.16857494e-06
1899,7.16787508e-06
1900,7.16720842e-06
1901,7.16656768e-06
1902,7.16595059e-06
1903,7.16535305e-06
1904,7.16477098e-06
1905,7.16419572e-06
1906,7.16361956e-06
1907,7.16304658e-06
1908,7.16247860e-06
1909,7.16191926e-06
1910,7.16132081e-06
1911,7.16069326e-06
1912,7.16006389e-06
1913,7.15943179e-06
1914,7.15881561e-06
1915,7.15821170e-06
1916,7.15760052e-06
1917,7.15697252e-06
1918,7.15635178e-06
1919,7.15572833e-06
1920,7.15511260e-06
1921,7.15447959e-06
1922,7.15384476e-06
1923,7.15322358e-06
1924,7.15262195e-06
1925,7.15204260e-06
1926,7.15146916e-06
1927,7.15090482e-06
1928,7.15034957e-06
1929,7.14980297e-06
1930,7.14926773e-06
1931,7.14874568e-06
1932,7.14823454e-06
1933,7.14773341e-06
1934,7.14724410e-06
1935,7.14676435e-06
1936,7.14629459e-06
1937,7.14583484e-06
1938,7.14537782e-06
1939,7.14490716e-06
1940,7.14444786e-06
1941,7.14399994e-06
1942,7.14354701e-06
1943,7.14309817e-06
1944,7.14264024e-06
1945,7.14218413e-06
1946,7.14172529e-06
1947,7.14128510e-06
1948,7.14085763e-06
1949,7.14045200e-06
1950,7.14006092e-06
1951,7.13968257e-06
1952,7.13930876e-06
1953,7.13894769e-06
1954,7.13859890e-06
1955,7.13823010e-06
1956,7.13786994e-06
1957,7.13751888e-06
1958,7.13717463e-06
1959,7.13683539e-06
1960,7.13650115e-06
1961,7.13617283e-06
1962,7.13584905e-06
1963,7.13552936e-06
1964,7.13521331e-06
1965,7.13490181e-06
1966,7.13460031e-06
1967,7.13429927e-06
1968,7.13400186e-06
1969,7.13371037e-06
1970,7.13342479e-06
1971,7.13314603e-06
1972,7.13287318e-06
1973,7.13260852e-06
1974,7.13235067e-06
1975,7.13209602e-06
1976,7.13183545e-06
1977,7.13156851e-06
1978,7.13130612e-06
1979,7.13104782e-06
1980,7.13079726e-06
1981,7.13055397e-06
1982,7.13032068e-06
1983,7.13008103e-06
1984,7.12982910e-06
1985,7.12955307e-06
1986,7.12929068e-06
1987,7.12904284e-06
1988,7.12880956e-06
1989,7.12858537e-06
1990,7.12837027e-06
1991,7.12815836e-06
1992,7.12794008e-06
1993,7.12772089e-06
1994,7.12750170e-06
1995,7.12728342e-06
1996,7.12706333e-06
1997,7.12683368e-06
1998,7.12660403e-06
1999,7.12637984e-06
2000,7.12617066e-06
2001,7.12597148e-06
2002,7.12577958e-06
2003,7.12557949e-06
2004,7.12537440e-06
2005,7.12517067e-06
2006,7.12496740e-06
2007,7.12476822e-06
2008,7.12457177e-06
2009,7.12437713e-06
2010,7.12417159e-06
2011,7.12397014e-06
2012,7.12377005e-06
2013,7.12356541e-06
2014,7.12336077e-06
2015,7.12315386e-06
2016,7.12294695e-06
2017,7.12274095e-06
2018,7.12253814e-06
2019,7.12234441e-06
2020,7.12216070e-06
2021,7.12198744e-06
2022,7.12182282e-06
2023,7.12167048e-06
2024,7.12153542e-06
2025,7.12141355e-06
2026,7.12130441e-06
2027,7.12115752e-06
2028,7.12096607e-06
2029,7.12074871e-06
2030,7.12052451e-06
2031,7.12031351e-06
2032,7.12013980e-06
2033,7.11998518e-06
2034,7.11984285e-06
2035,7.11970461e-06
2036,7.11955772e-06
2037,7.11940220e-06
2038,7.11924167e-06
2039,7.11908342e-06
2040,7.11893335e-06
2041,7.11879875e-06
2042,7.11868142e-06
2043,7.11857774e-06
2044,7.11848543e-06
2045,7.11840312e-06
2046,7.11830853e-06
2047,7.11820485e-06
2048,7.11805569e-06
2049,7.11789016e-06
2050,7.11773373e-06
2051,7.11759003e-06
2052,7.11745224e-06
2053,7.11732628e-06
2054,7.11718940e-06
2055,7.11705934e-06
2056,7.11692792e-06
2057,7.11682014e-06
2058,7.11672419e-06
2059,7.11663824e-06
2060,7.11655957e-06
2061,7.11648909e-06
2062,7.11642360e-06
2063,7.11636312e-06
2064,7.11630764e-06
2065,7.11626080e-06
2066,7.11620942e-06
2067,7.11616622e-06
2068,7.11612711e-06
2069,7.11609573e-06
2070,7.11606663e-06
2071,7.11603298e-06
2072,7.11600433e-06
2073,7.11597932e-06
2074,7.11596022e-06
2075,7.11593157e-06
2076,7.11590792e-06
2077,7.11588791e-06
2078,7.11587063e-06
2079,7.11585517e-06
2080,7.11584107e-06
2081,7.11582743e-06
2082,7.11581561e-06
2083,7.11581106e-06
2084,7.11581060e-06
2085,7.11581561e-06
2086,7.11582197e-06
2087,7.11583016e-06
2088,7.11584062e-06
2089,7.11585335e-06
2090,7.11586836e-06
2091,7.11588518e-06
2092,7.11590019e-06
2093,7.11590974e-06
2094,7.11591656e-06
2095,7.11592293e-06
2096,7.11592747e-06
2097,7.11592338e-06
2098,7.11590656e-06
2099,7.11585744e-06
2100,7.11579196e-06
2101,7.11571738e-06
2102,7.11563416e-06
2103,7.11554412e-06
2104,7.11544999e-06
2105,7.11535404e-06
2106,7.11525536e-06
2107,7.11515531e-06
2108,7.11505299e-06
2109,7.11493476e-06
2110,7.11472330e-06
2111,7.11451594e-06
2112,7.11431630e-06
2113,7.11413122e-06
2114,7.11395660e-06
2115,7.11378880e-06
2116,7.11361736e-06
2117,7.11344592e-06
2118,7.11328812e-06
2119,7.11314897e-06
2120,7.11299799e-06
2121,7.11284110e-06
2122,7.11267421e-06
2123,7.11250595e-06
2124,7.11233633e-06
2125,7.11216217e-06
2126,7.11198390e-06
2127,7.11180292e-06
2128,7.11161920e-06
2129,7.11143002e-06
2130,7.11122675e-06
2131,7.11100711e-06
2132,7.11076473e-06
2133,7.11050006e-06
2134,7.11022449e-06
2135,7.10994391e-06
2136,7.10965742e-06
2137,7.10936592e-06
2138,7.10906943e-06
2139,7.10876748e-06
2140,7.10846143e-06
2141,7.10811219e-06
2142,7.10773929e-06
2143,7.10737459e-06
2144,7.10701534e-06
2145,7.10666336e-06
2146,7.10631775e-06
2147,7.10597760e-06
2148,7.10564018e-06
2149,7.10528047e-06
2150,7.10491440e-06
2151,7.10454833e-06
2152,7.10417635e-06
2153,7.10375843e-06
2154,7.10333961e-06
2155,7.10290806e-06
2156,7.10248150e-06
2157,7.10205859e-06
2158,7.10163704e-06
2159,7.10121503e-06
2160,7.10079257e-06
2161,7.10036420e-06
2162,7.09993537e-06
2163,7.09950382e-06
2164,7.09907408e-06
2165,7.09864707e-06
2166,7.09822189e-06
2167,7.09779943e-06
2168,7.09737878e-06
2169,7.09695951e-06
2170,7.09654159e-06
2171,7.09612323e-06
2172,7.09570577e-06
2173,7.09528922e-06
2174,7.09486903e-06
2175,7.09444885e-06
2176,7.09402684e-06
2177,7.09360393e-06
2178,7.09318238e-06
2179,7.09276219e-06
2180,7.09234564e-06
2181,7.09193455e-06
2182,7.09152891e-06
2183,7.09113101e-06
2184,7.09074129e-06
2185,7.09036158e-06
2186,7.08999369e-06
2187,7.08966309e-06
2188,7.08922244e-06
2189,7.08873631e-06
2190,7.08826838e-06
2191,7.08783227e-06
2192,7.08741982e-06
2193,7.08700691e-06
2194,7.08658399e-06
2195,7.08614152e-06
2196,7.08565267e-06
2197,7.08514244e-06
2198,7.08459538e-06
2199,7.08401558e-06
2200,7.08342532e-06
2201,7.08281732e-06
2202,7.08220568e-06
2203,7.08162679e-06
2204,7.08104380e-06
2205,7.08045673e-06
2206,7.07989147e-06
2207,7.07936897e-06
2208,7.07884510e-06
2209,7.07832942e-06
2210,7.07782056e-06
2211,7.07731533e-06
2212,7.07681147e-06
2213,7.07629124e-06
2214,7.07578147e-06
2215,7.07528625e-06
2216,7.07478739e-06
2217,7.07428853e-06
2218,7.07381969e-06
2219,7.07334539e-06
2220,7.07286927e-06
2221,7.07240724e-06
2222,7.07202980e-06
2223,7.07166919e-06
2224,7.07129766e-06
2225,7.07094250e-06
2226,7.07057143e-06
2227,7.07023810e-06
2228,7.06988067e-06
2229,7.06951005e-06
2230,7.06910396e-06
2231,7.06872015e-06
2232,7.06837636e-06
2233,7.06766241e-06
2234,7.06721676e-06
2235,7.06699802e-06
2236,7.06679339e-06
2237,7.06647688e-06
2238,7.06630362e-06
2239,7.06593119e-06
2240,7.06556693e-06
2241,7.06524224e-06
2242,7.06489845e-06
2243,7.06408218e-06
2244,7.06329001e-06
2245,7.06266928e-06
2246,7.06242690e-06
2247,7.06226547e-06
2248,7.06194305e-06
2249,7.06155561e-06
2250,7.06139008e-06
2251,7.06108949e-06
2252,7.06074570e-06
2253,7.06042420e-06
2254,7.05928551e-06
2255,7.05869343e-06
2256,7.05843604e-06
2257,7.05822004e-06
2258,7.05799948e-06
2259,7.05772618e-06
2260,7.05731918e-06
2261,7.05700404e-06
2262,7.05738057e-06
2263,7.05493949e-06
2264,7.05383809e-06
2265,7.05321281e-06
2266,7.05285538e-06
2267,7.05250386e-06
2268,7.05214188e-06
2269,7.05159073e-06
2270,7.05094408e-06
2271,7.05037246e-06
2272,7.04980675e-06
2273,7.04945569e-06
2274,7.04905960e-06
2275,7.04794911e-06
2276,7.04726881e-06
2277,7.04682725e-06
2278,7.04628610e-06
2279,7.04573586e-06
2280,7.04527702e-06
2281,7.04474314e-06
2282,7.04418881e-06
2283,7.04354807e-06
2284,7.04276181e-06
2285,7.04214017e-06
2286,7.04168042e-06
2287,7.04126251e-06
2288,7.04085778e-06
2289,7.04037029e-06
2290,7.03981368e-06
2291,7.03929936e-06
2292,7.03880505e-06
2293,7.03831984e-06
2294,7.03784963e-06
2295,7.03738169e-06
2296,7.03685919e-06
2297,7.03636988e-06
2298,7.03589058e-06
2299,7.03541218e-06
2300,7.03493379e-06
2301,7.03445221e-06
2302,7.03397200e-06
2303,7.03349542e-06
2304,7.03301930e-06
2305,7.03254273e-06
2306,7.03206570e-06
2307,7.03159276e-06
2308,7.03113528e-06
2309,7.03066871e-06
2310,7.03021351e-06
2311,7.02976513e-06
2312,7.02931857e-06
2313,7.02887610e-06
2314,7.02843545e-06
2315,7.02800071e-06
2316,7.02757643e-06
2317,7.02716488e-06
2318,7.02675834e-06
2319,7.02635680e-06
2320,7.02595480e-06
2321,7.02552643e-06
2322,7.02508078e-06
2323,7.02463512e-06
2324,7.02419175e-06
2325,7.02375291e-06
2326,7.02332272e-06
2327,7.02290117e-06
2328,7.02248872e-06
2329,7.02208808e-06
2330,7.02170291e-06
2331,7.02133002e-06
2332,7.02095667e-06
2333,7.02059970e-06
2334,7.02022362e-06
2335,7.01985209e-06
2336,7.01948420e-06
2337,7.01915405e-06
2338,7.01898307e-06
2339,7.01873068e-06
2340,7.01844510e-06
2341,7.01814770e-06
2342,7.01764338e-06
2343,7.01695808e-06
2344,7.01627323e-06
2345,7.01551789e-06
2346,7.01472209e-06
2347,7.01390627e-06
2348,7.01306772e-06
2349,7.01215822e-06
2350,7.01126692e-06
2351,7.01037516e-06
2352,7.00950341e-06
2353,7.00856162e-06
2354,7.00765713e-06
2355,7.00678493e-06
2356,7.00594228e-06
2357,7.00513419e-06
2358,7.00435658e-06
2359,7.00359669e-06
2360,7.00282862e-06
2361,7.00205601e-06
2362,7.00127703e-06
2363,7.00047985e-06
2364,6.99968768e-06
2365,6.99888869e-06
2366,6.99808515e-06
2367,6.99728025e-06
2368,6.99648217e-06
2369,6.99569910e-06
2370,6.99492375e-06
2371,6.99415614e-06
2372,6.99337897e-06
2373,6.99259681e-06
2374,6.99181010e-06
2375,6.99102611e-06
2376,6.99023303e-06
2377,6.98944177e-06
2378,6.98865779e-06
2379,6.98788563e-06
2380,6.98712756e-06
2381,6.98641497e-06
2382,6.98573558e-06
2383,6.98504846e-06
2384,6.98438816e-06
2385,6.98373196e-06
2386,6.98303347e-06
2387,6.98233271e-06
2388,6.98164149e-06
2389,6.98094300e-06
2390,6.98027043e-06
2391,6.97961650e-06
2392,6.97897303e-06
2393,6.97837777e-06
2394,6.97780843e-06
2395,6.97724590e-06
2396,6.97670521e-06
2397,6.97619589e-06
2398,6.97571159e-06
2399,6.97527321e-06
