[Name]
Plot Monitor 1

[Data]
"Accumulated Timestep","U-Mom Boundary Flow on INLET"
3554,6.46356062e+05
3555,6.46356125e+05
3556,6.46356125e+05
3557,6.46356188e+05
3558,6.46356250e+05
3559,6.46356250e+05
3560,6.46356312e+05
3561,6.46356312e+05
3562,6.46356375e+05
3563,6.46356438e+05
3564,6.46356438e+05
3565,6.46356500e+05
3566,6.46356500e+05
3567,6.46356562e+05
3568,6.46356625e+05
3569,6.46356625e+05
3570,6.46356688e+05
3571,6.46356750e+05
3572,6.46356750e+05
3573,6.46356812e+05
3574,6.46356812e+05
3575,6.46356875e+05
3576,6.46356938e+05
3577,6.46356938e+05
3578,6.46357000e+05
3579,6.46357000e+05
3580,6.46357062e+05
3581,6.46357125e+05
3582,6.46357125e+05
3583,6.46357188e+05
3584,6.46357188e+05
3585,6.46357250e+05
3586,6.46357312e+05
3587,6.46357312e+05
3588,6.46357375e+05
3589,6.46357375e+05
3590,6.46357438e+05
3591,6.46357500e+05
3592,6.46357500e+05
3593,6.46357562e+05
3594,6.46357562e+05
3595,6.46357625e+05
3596,6.46357688e+05
3597,6.46357688e+05
3598,6.46357750e+05
3599,6.46357750e+05
3600,6.46357812e+05
3601,6.46357875e+05
3602,6.46357875e+05
3603,6.46357938e+05
3604,6.46357938e+05
3605,6.46358000e+05
3606,6.46358062e+05
3607,6.46358062e+05
3608,6.46358125e+05
3609,6.46358125e+05
3610,6.46358188e+05
3611,6.46358250e+05
3612,6.46358250e+05
3613,6.46358312e+05
3614,6.46358312e+05
3615,6.46358375e+05
3616,6.46358438e+05
3617,6.46358438e+05
3618,6.46358500e+05
3619,6.46358500e+05
3620,6.46358562e+05
3621,6.46358562e+05
3622,6.46358625e+05
3623,6.46358688e+05
3624,6.46358688e+05
3625,6.46358750e+05
3626,6.46358750e+05
3627,6.46358812e+05
3628,6.46358875e+05
3629,6.46358875e+05
3630,6.46358938e+05
3631,6.46358938e+05
3632,6.46359000e+05
3633,6.46359000e+05
3634,6.46359062e+05
3635,6.46359125e+05
3636,6.46359125e+05
3637,6.46359188e+05
3638,6.46359188e+05
3639,6.46359250e+05
3640,6.46359312e+05
3641,6.46359312e+05
3642,6.46359375e+05
3643,6.46359375e+05
3644,6.46359438e+05
3645,6.46359500e+05
3646,6.46359500e+05
3647,6.46359562e+05
3648,6.46359562e+05
3649,6.46359625e+05
3650,6.46359625e+05
3651,6.46359688e+05
3652,6.46359750e+05
3653,6.46359750e+05
3654,6.46359812e+05
3655,6.46359812e+05
3656,6.46359875e+05
3657,6.46359875e+05
3658,6.46359938e+05
3659,6.46360000e+05
3660,6.46360000e+05
3661,6.46360062e+05
3662,6.46360062e+05
3663,6.46360125e+05
3664,6.46360125e+05
3665,6.46360188e+05
3666,6.46360250e+05
3667,6.46360250e+05
3668,6.46360312e+05
3669,6.46360312e+05
3670,6.46360375e+05
3671,6.46360375e+05
3672,6.46360438e+05
3673,6.46360500e+05
3674,6.46360500e+05
3675,6.46360562e+05
3676,6.46360562e+05
3677,6.46360625e+05
3678,6.46360625e+05
3679,6.46360688e+05
3680,6.46360750e+05
3681,6.46360750e+05
3682,6.46360812e+05
3683,6.46360812e+05
3684,6.46360875e+05
3685,6.46360875e+05
3686,6.46360938e+05
3687,6.46361000e+05
3688,6.46361000e+05
3689,6.46361062e+05
3690,6.46361062e+05
3691,6.46361125e+05
3692,6.46361125e+05
3693,6.46361188e+05
3694,6.46361250e+05
3695,6.46361250e+05
3696,6.46361312e+05
3697,6.46361312e+05
3698,6.46361375e+05
3699,6.46361375e+05
3700,6.46361438e+05
3701,6.46361438e+05
3702,6.46361500e+05
3703,6.46361500e+05
3704,6.46361562e+05
3705,6.46361625e+05
3706,6.46361625e+05
3707,6.46361688e+05
3708,6.46361688e+05
3709,6.46361750e+05
3710,6.46361750e+05
3711,6.46361812e+05
3712,6.46361875e+05
3713,6.46361875e+05
3714,6.46361938e+05
3715,6.46361938e+05
3716,6.46362000e+05
3717,6.46362000e+05
3718,6.46362062e+05
3719,6.46362062e+05
3720,6.46362125e+05
3721,6.46362188e+05
3722,6.46362188e+05
3723,6.46362250e+05
3724,6.46362250e+05
3725,6.46362312e+05
3726,6.46362312e+05
3727,6.46362375e+05
3728,6.46362375e+05
3729,6.46362438e+05
3730,6.46362500e+05
3731,6.46362500e+05
3732,6.46362562e+05
3733,6.46362562e+05
3734,6.46362625e+05
3735,6.46362625e+05
3736,6.46362688e+05
3737,6.46362688e+05
3738,6.46362750e+05
3739,6.46362750e+05
3740,6.46362812e+05
3741,6.46362875e+05
3742,6.46362875e+05
3743,6.46362938e+05
3744,6.46362938e+05
3745,6.46363000e+05
3746,6.46363000e+05
3747,6.46363062e+05
3748,6.46363062e+05
3749,6.46363125e+05
3750,6.46363125e+05
3751,6.46363188e+05
3752,6.46363250e+05
3753,6.46363250e+05
3754,6.46363312e+05
3755,6.46363312e+05
3756,6.46363375e+05
3757,6.46363375e+05
3758,6.46363438e+05
3759,6.46363438e+05
3760,6.46363500e+05
3761,6.46363500e+05
3762,6.46363562e+05
3763,6.46363562e+05
3764,6.46363625e+05
3765,6.46363688e+05
3766,6.46363688e+05
3767,6.46363750e+05
3768,6.46363750e+05
3769,6.46363812e+05
3770,6.46363812e+05
3771,6.46363875e+05
3772,6.46363875e+05
3773,6.46363938e+05
3774,6.46363938e+05
3775,6.46364000e+05
3776,6.46364000e+05
3777,6.46364062e+05
3778,6.46364062e+05
3779,6.46364125e+05
3780,6.46364188e+05
3781,6.46364188e+05
3782,6.46364250e+05
3783,6.46364250e+05
3784,6.46364312e+05
3785,6.46364312e+05
3786,6.46364375e+05
3787,6.46364375e+05
3788,6.46364438e+05
3789,6.46364438e+05
3790,6.46364500e+05
3791,6.46364500e+05
3792,6.46364562e+05
3793,6.46364562e+05
3794,6.46364625e+05
3795,6.46364688e+05
3796,6.46364688e+05
3797,6.46364750e+05
3798,6.46364750e+05
3799,6.46364812e+05
3800,6.46364812e+05
3801,6.46364875e+05
3802,6.46364875e+05
3803,6.46364938e+05
3804,6.46364938e+05
3805,6.46365000e+05
3806,6.46365000e+05
3807,6.46365062e+05
3808,6.46365062e+05
3809,6.46365125e+05
3810,6.46365125e+05
3811,6.46365188e+05
3812,6.46365250e+05
3813,6.46365250e+05
3814,6.46365312e+05
3815,6.46365312e+05
3816,6.46365375e+05
3817,6.46365375e+05
3818,6.46365438e+05
3819,6.46365438e+05
3820,6.46365500e+05
3821,6.46365500e+05
3822,6.46365562e+05
3823,6.46365562e+05
3824,6.46365625e+05
3825,6.46365625e+05
3826,6.46365688e+05
3827,6.46365688e+05
3828,6.46365750e+05
3829,6.46365750e+05
3830,6.46365812e+05
3831,6.46365812e+05
3832,6.46365875e+05
3833,6.46365938e+05
3834,6.46365938e+05
3835,6.46366000e+05
3836,6.46366000e+05
3837,6.46366000e+05
3838,6.46366062e+05
3839,6.46366125e+05
3840,6.46366125e+05
3841,6.46366188e+05
3842,6.46366188e+05
3843,6.46366250e+05
3844,6.46366250e+05
3845,6.46366312e+05
3846,6.46366312e+05
3847,6.46366375e+05
3848,6.46366375e+05
3849,6.46366438e+05
3850,6.46366438e+05
3851,6.46366500e+05
3852,6.46366500e+05
3853,6.46366562e+05
3854,6.46366562e+05
3855,6.46366625e+05
3856,6.46366625e+05
3857,6.46366688e+05
3858,6.46366688e+05
3859,6.46366750e+05
3860,6.46366750e+05
3861,6.46366812e+05
3862,6.46366812e+05
3863,6.46366875e+05
3864,6.46366875e+05
3865,6.46366938e+05
3866,6.46367000e+05
3867,6.46367000e+05
3868,6.46367000e+05
3869,6.46367062e+05
3870,6.46367062e+05
3871,6.46367125e+05
3872,6.46367188e+05
3873,6.46367188e+05
3874,6.46367250e+05
3875,6.46367250e+05
3876,6.46367312e+05
3877,6.46367312e+05
3878,6.46367375e+05
3879,6.46367375e+05
3880,6.46367438e+05
3881,6.46367438e+05
3882,6.46367500e+05
3883,6.46367500e+05
3884,6.46367562e+05
3885,6.46367562e+05
3886,6.46367625e+05
3887,6.46367625e+05
3888,6.46367688e+05
3889,6.46367688e+05
3890,6.46367750e+05
3891,6.46367750e+05
3892,6.46367812e+05
3893,6.46367812e+05
3894,6.46367875e+05
3895,6.46367875e+05
3896,6.46367938e+05
3897,6.46367938e+05
3898,6.46368000e+05
3899,6.46368000e+05
3900,6.46368062e+05
3901,6.46368062e+05
3902,6.46368125e+05
3903,6.46368125e+05
3904,6.46368188e+05
3905,6.46368188e+05
3906,6.46368250e+05
3907,6.46368250e+05
3908,6.46368312e+05
3909,6.46368312e+05
3910,6.46368375e+05
3911,6.46368375e+05
3912,6.46368438e+05
3913,6.46368438e+05
3914,6.46368500e+05
3915,6.46368500e+05
3916,6.46368562e+05
3917,6.46368562e+05
3918,6.46368625e+05
3919,6.46368625e+05
3920,6.46368688e+05
3921,6.46368688e+05
3922,6.46368750e+05
3923,6.46368750e+05
3924,6.46368812e+05
3925,6.46368812e+05
3926,6.46368875e+05
3927,6.46368875e+05
3928,6.46368938e+05
3929,6.46368938e+05
3930,6.46369000e+05
3931,6.46369000e+05
3932,6.46369062e+05
3933,6.46369062e+05
3934,6.46369125e+05
3935,6.46369125e+05
3936,6.46369188e+05
3937,6.46369188e+05
3938,6.46369250e+05
3939,6.46369250e+05
3940,6.46369312e+05
3941,6.46369312e+05
3942,6.46369375e+05
3943,6.46369375e+05
3944,6.46369438e+05
3945,6.46369438e+05
3946,6.46369500e+05
3947,6.46369500e+05
3948,6.46369562e+05
3949,6.46369562e+05
3950,6.46369625e+05
3951,6.46369625e+05
3952,6.46369688e+05
3953,6.46369688e+05
3954,6.46369750e+05
3955,6.46369750e+05
3956,6.46369750e+05
3957,6.46369812e+05
3958,6.46369812e+05
3959,6.46369875e+05
3960,6.46369938e+05
3961,6.46369938e+05
3962,6.46370000e+05
3963,6.46370000e+05
3964,6.46370000e+05
3965,6.46370062e+05
3966,6.46370062e+05
3967,6.46370125e+05
3968,6.46370125e+05
3969,6.46370188e+05
3970,6.46370188e+05
3971,6.46370250e+05
3972,6.46370250e+05
3973,6.46370312e+05
3974,6.46370312e+05
3975,6.46370375e+05
3976,6.46370375e+05
3977,6.46370438e+05
3978,6.46370438e+05
3979,6.46370500e+05
3980,6.46370500e+05
3981,6.46370562e+05
3982,6.46370562e+05
3983,6.46370625e+05
3984,6.46370625e+05
3985,6.46370688e+05
3986,6.46370688e+05
3987,6.46370750e+05
3988,6.46370750e+05
3989,6.46370812e+05
3990,6.46370812e+05
3991,6.46370875e+05
3992,6.46370875e+05
3993,6.46370938e+05
3994,6.46370938e+05
3995,6.46371000e+05
3996,6.46371000e+05
3997,6.46371000e+05
3998,6.46371062e+05
3999,6.46371062e+05
4000,6.46371125e+05
4001,6.46371125e+05
4002,6.46371188e+05
4003,6.46371188e+05
4004,6.46371250e+05
4005,6.46371250e+05
4006,6.46371312e+05
4007,6.46371312e+05
4008,6.46371375e+05
4009,6.46371375e+05
4010,6.46371438e+05
4011,6.46371438e+05
4012,6.46371500e+05
4013,6.46371500e+05
4014,6.46371562e+05
4015,6.46371562e+05
4016,6.46371625e+05
4017,6.46371625e+05
4018,6.46371688e+05
4019,6.46371688e+05
4020,6.46371750e+05
4021,6.46371750e+05
4022,6.46371750e+05
4023,6.46371812e+05
4024,6.46371812e+05
4025,6.46371875e+05
4026,6.46371875e+05
4027,6.46371938e+05
4028,6.46371938e+05
4029,6.46372000e+05
4030,6.46372000e+05
4031,6.46372062e+05
4032,6.46372062e+05
4033,6.46372125e+05
4034,6.46372125e+05
4035,6.46372188e+05
4036,6.46372188e+05
4037,6.46372250e+05
4038,6.46372250e+05
4039,6.46372250e+05
4040,6.46372312e+05
4041,6.46372312e+05
4042,6.46372375e+05
4043,6.46372375e+05
4044,6.46372438e+05
4045,6.46372438e+05
4046,6.46372500e+05
4047,6.46372500e+05
4048,6.46372562e+05
4049,6.46372562e+05
4050,6.46372625e+05
4051,6.46372625e+05
4052,6.46372688e+05
4053,6.46372688e+05
4054,6.46372750e+05
4055,6.46372750e+05
4056,6.46372750e+05
4057,6.46372812e+05
4058,6.46372812e+05
4059,6.46372875e+05
4060,6.46372875e+05
4061,6.46372938e+05
4062,6.46372938e+05
4063,6.46373000e+05
4064,6.46373000e+05
4065,6.46373062e+05
4066,6.46373062e+05
4067,6.46373125e+05
4068,6.46373125e+05
4069,6.46373188e+05
4070,6.46373188e+05
4071,6.46373250e+05
4072,6.46373250e+05
4073,6.46373250e+05
4074,6.46373312e+05
4075,6.46373312e+05
4076,6.46373375e+05
4077,6.46373375e+05
4078,6.46373438e+05
4079,6.46373438e+05
4080,6.46373500e+05
4081,6.46373500e+05
4082,6.46373562e+05
4083,6.46373562e+05
4084,6.46373625e+05
4085,6.46373625e+05
4086,6.46373688e+05
4087,6.46373688e+05
4088,6.46373750e+05
4089,6.46373750e+05
4090,6.46373750e+05
4091,6.46373812e+05
4092,6.46373812e+05
4093,6.46373875e+05
4094,6.46373875e+05
4095,6.46373938e+05
4096,6.46373938e+05
4097,6.46374000e+05
4098,6.46374000e+05
4099,6.46374062e+05
4100,6.46374062e+05
4101,6.46374125e+05
4102,6.46374125e+05
4103,6.46374188e+05
4104,6.46374188e+05
4105,6.46374188e+05
4106,6.46374250e+05
4107,6.46374250e+05
4108,6.46374312e+05
4109,6.46374312e+05
4110,6.46374375e+05
4111,6.46374375e+05
4112,6.46374438e+05
4113,6.46374438e+05
4114,6.46374500e+05
4115,6.46374500e+05
4116,6.46374500e+05
4117,6.46374562e+05
4118,6.46374562e+05
4119,6.46374625e+05
4120,6.46374625e+05
4121,6.46374688e+05
4122,6.46374688e+05
4123,6.46374750e+05
4124,6.46374750e+05
4125,6.46374812e+05
4126,6.46374812e+05
4127,6.46374875e+05
4128,6.46374875e+05
4129,6.46374938e+05
4130,6.46374938e+05
4131,6.46374938e+05
4132,6.46375000e+05
4133,6.46375000e+05
4134,6.46375062e+05
4135,6.46375062e+05
4136,6.46375125e+05
4137,6.46375125e+05
4138,6.46375188e+05
4139,6.46375188e+05
4140,6.46375250e+05
4141,6.46375250e+05
4142,6.46375250e+05
4143,6.46375312e+05
4144,6.46375312e+05
4145,6.46375375e+05
4146,6.46375375e+05
4147,6.46375438e+05
4148,6.46375438e+05
4149,6.46375500e+05
4150,6.46375500e+05
4151,6.46375562e+05
4152,6.46375562e+05
4153,6.46375625e+05
4154,6.46375625e+05
4155,6.46375688e+05
4156,6.46375688e+05
4157,6.46375688e+05
4158,6.46375750e+05
4159,6.46375750e+05
4160,6.46375812e+05
4161,6.46375812e+05
4162,6.46375875e+05
4163,6.46375875e+05
4164,6.46375938e+05
4165,6.46375938e+05
4166,6.46376000e+05
4167,6.46376000e+05
4168,6.46376000e+05
4169,6.46376062e+05
4170,6.46376062e+05
4171,6.46376125e+05
4172,6.46376125e+05
4173,6.46376188e+05
4174,6.46376188e+05
4175,6.46376250e+05
4176,6.46376250e+05
4177,6.46376312e+05
4178,6.46376312e+05
4179,6.46376312e+05
4180,6.46376375e+05
4181,6.46376375e+05
4182,6.46376438e+05
4183,6.46376438e+05
4184,6.46376500e+05
4185,6.46376500e+05
4186,6.46376562e+05
4187,6.46376562e+05
4188,6.46376625e+05
4189,6.46376625e+05
4190,6.46376688e+05
4191,6.46376688e+05
4192,6.46376750e+05
4193,6.46376750e+05
4194,6.46376750e+05
4195,6.46376812e+05
4196,6.46376812e+05
4197,6.46376875e+05
4198,6.46376875e+05
4199,6.46376938e+05
4200,6.46376938e+05
4201,6.46377000e+05
4202,6.46377000e+05
4203,6.46377000e+05
4204,6.46377062e+05
4205,6.46377062e+05
4206,6.46377125e+05
4207,6.46377125e+05
4208,6.46377188e+05
4209,6.46377188e+05
4210,6.46377250e+05
4211,6.46377250e+05
4212,6.46377312e+05
4213,6.46377312e+05
4214,6.46377375e+05
4215,6.46377375e+05
4216,6.46377375e+05
4217,6.46377438e+05
4218,6.46377438e+05
4219,6.46377500e+05
4220,6.46377500e+05
4221,6.46377562e+05
4222,6.46377562e+05
4223,6.46377625e+05
4224,6.46377625e+05
4225,6.46377688e+05
4226,6.46377688e+05
4227,6.46377750e+05
4228,6.46377750e+05
4229,6.46377750e+05
4230,6.46377812e+05
4231,6.46377812e+05
4232,6.46377875e+05
4233,6.46377875e+05
4234,6.46377938e+05
4235,6.46377938e+05
4236,6.46378000e+05
4237,6.46378000e+05
4238,6.46378000e+05
4239,6.46378062e+05
4240,6.46378062e+05
4241,6.46378125e+05
4242,6.46378125e+05
4243,6.46378188e+05
4244,6.46378188e+05
4245,6.46378250e+05
4246,6.46378250e+05
4247,6.46378312e+05
4248,6.46378312e+05
4249,6.46378375e+05
4250,6.46378375e+05
4251,6.46378438e+05
4252,6.46378438e+05
4253,6.46378438e+05
4254,6.46378500e+05
4255,6.46378500e+05
4256,6.46378562e+05
4257,6.46378562e+05
4258,6.46378625e+05
4259,6.46378625e+05
4260,6.46378688e+05
4261,6.46378688e+05
4262,6.46378750e+05
4263,6.46378750e+05
4264,6.46378750e+05
4265,6.46378812e+05
4266,6.46378812e+05
4267,6.46378875e+05
4268,6.46378875e+05
4269,6.46378938e+05
4270,6.46378938e+05
4271,6.46379000e+05
4272,6.46379000e+05
4273,6.46379062e+05
4274,6.46379062e+05
4275,6.46379062e+05
4276,6.46379125e+05
4277,6.46379125e+05
4278,6.46379188e+05
4279,6.46379188e+05
4280,6.46379250e+05
4281,6.46379250e+05
4282,6.46379312e+05
4283,6.46379312e+05
4284,6.46379375e+05
4285,6.46379375e+05
4286,6.46379438e+05
4287,6.46379438e+05
4288,6.46379500e+05
4289,6.46379500e+05
4290,6.46379500e+05
4291,6.46379562e+05
4292,6.46379562e+05
4293,6.46379625e+05
4294,6.46379625e+05
4295,6.46379688e+05
4296,6.46379688e+05
4297,6.46379750e+05
4298,6.46379750e+05
4299,6.46379750e+05
4300,6.46379812e+05
4301,6.46379812e+05
4302,6.46379875e+05
4303,6.46379875e+05
4304,6.46379938e+05
4305,6.46379938e+05
4306,6.46380000e+05
4307,6.46380000e+05
4308,6.46380062e+05
4309,6.46380062e+05
4310,6.46380125e+05
4311,6.46380125e+05
4312,6.46380188e+05
4313,6.46380188e+05
4314,6.46380188e+05
4315,6.46380250e+05
4316,6.46380250e+05
4317,6.46380312e+05
4318,6.46380312e+05
4319,6.46380375e+05
4320,6.46380375e+05
4321,6.46380438e+05
4322,6.46380438e+05
4323,6.46380500e+05
4324,6.46380500e+05
4325,6.46380500e+05
4326,6.46380562e+05
4327,6.46380562e+05
4328,6.46380625e+05
4329,6.46380625e+05
4330,6.46380688e+05
4331,6.46380688e+05
4332,6.46380750e+05
4333,6.46380750e+05
4334,6.46380812e+05
4335,6.46380812e+05
4336,6.46380875e+05
4337,6.46380875e+05
4338,6.46380875e+05
4339,6.46380938e+05
4340,6.46380938e+05
4341,6.46381000e+05
4342,6.46381000e+05
4343,6.46381062e+05
4344,6.46381062e+05
4345,6.46381125e+05
4346,6.46381125e+05
4347,6.46381188e+05
4348,6.46381188e+05
4349,6.46381250e+05
4350,6.46381250e+05
4351,6.46381250e+05
4352,6.46381312e+05
4353,6.46381312e+05
4354,6.46381375e+05
4355,6.46381375e+05
4356,6.46381438e+05
4357,6.46381438e+05
4358,6.46381500e+05
4359,6.46381500e+05
4360,6.46381562e+05
4361,6.46381562e+05
4362,6.46381625e+05
4363,6.46381625e+05
4364,6.46381625e+05
4365,6.46381688e+05
4366,6.46381688e+05
4367,6.46381750e+05
4368,6.46381750e+05
4369,6.46381812e+05
4370,6.46381812e+05
4371,6.46381875e+05
4372,6.46381875e+05
4373,6.46381938e+05
4374,6.46381938e+05
4375,6.46382000e+05
4376,6.46382000e+05
4377,6.46382000e+05
4378,6.46382062e+05
4379,6.46382062e+05
4380,6.46382125e+05
4381,6.46382125e+05
4382,6.46382188e+05
4383,6.46382188e+05
4384,6.46382250e+05
4385,6.46382250e+05
4386,6.46382312e+05
4387,6.46382312e+05
4388,6.46382375e+05
4389,6.46382375e+05
4390,6.46382438e+05
4391,6.46382438e+05
4392,6.46382438e+05
4393,6.46382500e+05
4394,6.46382500e+05
4395,6.46382562e+05
4396,6.46382562e+05
4397,6.46382625e+05
4398,6.46382625e+05
4399,6.46382688e+05
4400,6.46382688e+05
4401,6.46382750e+05
4402,6.46382750e+05
4403,6.46382750e+05
4404,6.46382812e+05
4405,6.46382812e+05
4406,6.46382875e+05
4407,6.46382875e+05
4408,6.46382938e+05
4409,6.46382938e+05
4410,6.46383000e+05
4411,6.46383000e+05
4412,6.46383062e+05
4413,6.46383062e+05
4414,6.46383125e+05
4415,6.46383125e+05
4416,6.46383188e+05
4417,6.46383188e+05
4418,6.46383250e+05
4419,6.46383250e+05
4420,6.46383250e+05
4421,6.46383312e+05
4422,6.46383312e+05
4423,6.46383375e+05
4424,6.46383375e+05
4425,6.46383438e+05
4426,6.46383438e+05
4427,6.46383500e+05
4428,6.46383500e+05
4429,6.46383562e+05
4430,6.46383562e+05
4431,6.46383625e+05
4432,6.46383625e+05
4433,6.46383625e+05
4434,6.46383688e+05
4435,6.46383688e+05
4436,6.46383750e+05
4437,6.46383750e+05
4438,6.46383812e+05
4439,6.46383812e+05
4440,6.46383875e+05
4441,6.46383875e+05
4442,6.46383938e+05
4443,6.46383938e+05
4444,6.46384000e+05
4445,6.46384000e+05
4446,6.46384000e+05
4447,6.46384062e+05
4448,6.46384062e+05
4449,6.46384125e+05
4450,6.46384125e+05
4451,6.46384188e+05
4452,6.46384188e+05
4453,6.46384250e+05
4454,6.46384250e+05
4455,6.46384312e+05
4456,6.46384312e+05
4457,6.46384375e+05
4458,6.46384375e+05
4459,6.46384438e+05
4460,6.46384438e+05
4461,6.46384500e+05
4462,6.46384500e+05
4463,6.46384500e+05
4464,6.46384562e+05
4465,6.46384562e+05
4466,6.46384625e+05
4467,6.46384625e+05
4468,6.46384688e+05
4469,6.46384688e+05
4470,6.46384750e+05
4471,6.46384750e+05
4472,6.46384812e+05
4473,6.46384812e+05
4474,6.46384875e+05
4475,6.46384875e+05
4476,6.46384938e+05
4477,6.46384938e+05
4478,6.46385000e+05
4479,6.46385000e+05
4480,6.46385000e+05
4481,6.46385062e+05
4482,6.46385062e+05
4483,6.46385125e+05
4484,6.46385125e+05
4485,6.46385188e+05
4486,6.46385188e+05
4487,6.46385250e+05
4488,6.46385250e+05
4489,6.46385312e+05
4490,6.46385312e+05
4491,6.46385375e+05
4492,6.46385375e+05
4493,6.46385438e+05
4494,6.46385438e+05
4495,6.46385500e+05
4496,6.46385500e+05
4497,6.46385500e+05
4498,6.46385562e+05
4499,6.46385562e+05
4500,6.46385625e+05
4501,6.46385625e+05
4502,6.46385688e+05
4503,6.46385688e+05
4504,6.46385750e+05
4505,6.46385750e+05
4506,6.46385812e+05
4507,6.46385812e+05
4508,6.46385875e+05
4509,6.46385875e+05
4510,6.46385938e+05
4511,6.46385938e+05
4512,6.46386000e+05
4513,6.46386000e+05
4514,6.46386062e+05
4515,6.46386062e+05
4516,6.46386125e+05
4517,6.46386125e+05
4518,6.46386188e+05
4519,6.46386188e+05
4520,6.46386250e+05
4521,6.46386250e+05
4522,6.46386250e+05
4523,6.46386312e+05
4524,6.46386312e+05
4525,6.46386375e+05
4526,6.46386375e+05
4527,6.46386438e+05
4528,6.46386438e+05
4529,6.46386500e+05
4530,6.46386500e+05
4531,6.46386562e+05
4532,6.46386562e+05
4533,6.46386625e+05
4534,6.46386625e+05
4535,6.46386688e+05
4536,6.46386688e+05
4537,6.46386750e+05
4538,6.46386750e+05
4539,6.46386750e+05
4540,6.46386812e+05
4541,6.46386812e+05
4542,6.46386875e+05
4543,6.46386875e+05
4544,6.46386938e+05
4545,6.46386938e+05
4546,6.46387000e+05
4547,6.46387000e+05
4548,6.46387062e+05
4549,6.46387062e+05
4550,6.46387125e+05
4551,6.46387125e+05
4552,6.46387188e+05
4553,6.46387188e+05
4554,6.46387250e+05
4555,6.46387250e+05
4556,6.46387312e+05
4557,6.46387312e+05
4558,6.46387375e+05
4559,6.46387375e+05
4560,6.46387438e+05
4561,6.46387438e+05
4562,6.46387500e+05
4563,6.46387500e+05
4564,6.46387500e+05
4565,6.46387562e+05
4566,6.46387562e+05
4567,6.46387625e+05
4568,6.46387625e+05
4569,6.46387688e+05
4570,6.46387688e+05
4571,6.46387750e+05
4572,6.46387750e+05
4573,6.46387812e+05
4574,6.46387812e+05
4575,6.46387875e+05
4576,6.46387875e+05
4577,6.46387938e+05
4578,6.46387938e+05
4579,6.46388000e+05
4580,6.46388000e+05
4581,6.46388062e+05
4582,6.46388062e+05
4583,6.46388125e+05
4584,6.46388125e+05
4585,6.46388188e+05
4586,6.46388188e+05
4587,6.46388250e+05
4588,6.46388250e+05
4589,6.46388312e+05
4590,6.46388312e+05
4591,6.46388375e+05
4592,6.46388375e+05
4593,6.46388438e+05
4594,6.46388438e+05
4595,6.46388500e+05
4596,6.46388500e+05
4597,6.46388500e+05
4598,6.46388562e+05
4599,6.46388562e+05
4600,6.46388625e+05
4601,6.46388625e+05
4602,6.46388688e+05
4603,6.46388688e+05
4604,6.46388750e+05
4605,6.46388750e+05
4606,6.46388812e+05
4607,6.46388812e+05
4608,6.46388875e+05
4609,6.46388875e+05
4610,6.46388938e+05
4611,6.46388938e+05
4612,6.46389000e+05
4613,6.46389000e+05
4614,6.46389062e+05
4615,6.46389062e+05
4616,6.46389125e+05
4617,6.46389125e+05
4618,6.46389188e+05
4619,6.46389188e+05
4620,6.46389250e+05
4621,6.46389250e+05
4622,6.46389312e+05
4623,6.46389312e+05
4624,6.46389375e+05
4625,6.46389375e+05
4626,6.46389438e+05
4627,6.46389438e+05
4628,6.46389500e+05
4629,6.46389500e+05
4630,6.46389562e+05
4631,6.46389562e+05
4632,6.46389625e+05
4633,6.46389625e+05
4634,6.46389688e+05
4635,6.46389688e+05
4636,6.46389750e+05
4637,6.46389750e+05
4638,6.46389812e+05
4639,6.46389812e+05
4640,6.46389875e+05
4641,6.46389875e+05
4642,6.46389938e+05
4643,6.46389938e+05
4644,6.46390000e+05
4645,6.46390000e+05
4646,6.46390000e+05
4647,6.46390062e+05
4648,6.46390062e+05
4649,6.46390125e+05
4650,6.46390188e+05
4651,6.46390188e+05
4652,6.46390250e+05
4653,6.46390250e+05
4654,6.46390250e+05
4655,6.46390312e+05
4656,6.46390312e+05
4657,6.46390375e+05
4658,6.46390375e+05
4659,6.46390438e+05
4660,6.46390500e+05
4661,6.46390500e+05
4662,6.46390500e+05
4663,6.46390562e+05
4664,6.46390562e+05
4665,6.46390625e+05
4666,6.46390625e+05
4667,6.46390688e+05
4668,6.46390688e+05
4669,6.46390750e+05
4670,6.46390750e+05
4671,6.46390812e+05
4672,6.46390812e+05
4673,6.46390875e+05
4674,6.46390875e+05
4675,6.46390938e+05
4676,6.46390938e+05
4677,6.46391000e+05
4678,6.46391000e+05
4679,6.46391062e+05
4680,6.46391062e+05
4681,6.46391125e+05
4682,6.46391125e+05
4683,6.46391188e+05
4684,6.46391188e+05
4685,6.46391250e+05
4686,6.46391250e+05
4687,6.46391312e+05
4688,6.46391312e+05
4689,6.46391375e+05
4690,6.46391375e+05
4691,6.46391438e+05
4692,6.46391438e+05
4693,6.46391500e+05
4694,6.46391500e+05
4695,6.46391562e+05
4696,6.46391562e+05
4697,6.46391625e+05
4698,6.46391625e+05
4699,6.46391688e+05
4700,6.46391688e+05
4701,6.46391750e+05
4702,6.46391750e+05
4703,6.46391812e+05
4704,6.46391812e+05
4705,6.46391875e+05
4706,6.46391875e+05
4707,6.46391938e+05
4708,6.46392000e+05
4709,6.46392000e+05
4710,6.46392000e+05
4711,6.46392062e+05
4712,6.46392062e+05
4713,6.46392125e+05
4714,6.46392188e+05
4715,6.46392188e+05
